expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.009Z,GR86-040-3,0,VBOX_Lat_Min,33.53159713745117,2025-09-05T05:19:11.886Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.010Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61748504638672,2025-09-05T05:19:11.972Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.011Z,GR86-040-3,0,VBOX_Lat_Min,33.53157043457031,2025-09-05T05:19:12.107Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.011Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61756896972656,2025-09-05T05:19:12.236Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.012Z,GR86-040-3,0,VBOX_Lat_Min,33.53153991699219,2025-09-05T05:19:12.321Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.012Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61763000488281,2025-09-05T05:19:12.409Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.013Z,GR86-040-3,0,VBOX_Lat_Min,33.531517028808594,2025-09-05T05:19:12.539Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.013Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61769104003906,2025-09-05T05:19:12.626Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.014Z,GR86-040-3,0,VBOX_Lat_Min,33.53147888183594,2025-09-05T05:19:12.799Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.015Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61774444580078,2025-09-05T05:19:12.843Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.015Z,GR86-040-3,0,VBOX_Lat_Min,33.53146743774414,2025-09-05T05:19:12.972Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.015Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61780548095703,2025-09-05T05:19:13.060Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.016Z,GR86-040-3,0,VBOX_Lat_Min,33.53143310546875,2025-09-05T05:19:13.189Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.171Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61786651611328,2025-09-05T05:19:13.276Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.172Z,GR86-040-3,0,VBOX_Lat_Min,33.531410217285156,2025-09-05T05:19:13.407Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.174Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61795806884766,2025-09-05T05:19:13.492Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.175Z,GR86-040-3,0,VBOX_Lat_Min,33.53139114379883,2025-09-05T05:19:13.621Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.175Z,GR86-040-3,0,VBOX_Long_Minutes,-86.6180191040039,2025-09-05T05:19:13.709Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.176Z,GR86-040-3,0,VBOX_Lat_Min,33.531368255615234,2025-09-05T05:19:13.839Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.177Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61808013916016,2025-09-05T05:19:13.926Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.177Z,GR86-040-3,0,VBOX_Lat_Min,33.531349182128906,2025-09-05T05:19:14.056Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.178Z,GR86-040-3,0,VBOX_Long_Minutes,-86.6181411743164,2025-09-05T05:19:14.143Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.180Z,GR86-040-3,0,VBOX_Lat_Min,33.53132629394531,2025-09-05T05:19:14.272Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.181Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61820983886719,2025-09-05T05:19:14.360Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.181Z,GR86-040-3,0,VBOX_Lat_Min,33.53129577636719,2025-09-05T05:19:14.489Z,GR86-040-3,3
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.182Z,GR86-040-3,0,VBOX_Long_Minutes,-86.61827850341797,2025-09-05T05:19:14.576Z,GR86-040-3,3
