expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.736Z,GR86-025-47,0,VBOX_Lat_Min,33.53037643432617,2025-09-05T19:05:00.531Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.736Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62078094482422,2025-09-05T19:05:00.618Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.738Z,GR86-025-47,0,VBOX_Lat_Min,33.53035354614258,2025-09-05T19:05:00.746Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.739Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62083435058594,2025-09-05T19:05:00.835Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.739Z,GR86-025-47,0,VBOX_Lat_Min,33.53033447265625,2025-09-05T19:05:00.965Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.740Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62088775634766,2025-09-05T19:05:01.050Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.740Z,GR86-025-47,0,VBOX_Lat_Min,33.53031539916992,2025-09-05T19:05:01.180Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.740Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62093353271484,2025-09-05T19:05:01.267Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.741Z,GR86-025-47,0,VBOX_Lat_Min,33.530277252197266,2025-09-05T19:05:01.398Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.741Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62098693847656,2025-09-05T19:05:01.485Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.741Z,GR86-025-47,0,VBOX_Lat_Min,33.530250549316406,2025-09-05T19:05:01.614Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.741Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62106323242188,2025-09-05T19:05:01.699Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.742Z,GR86-025-47,0,VBOX_Lat_Min,33.53023910522461,2025-09-05T19:05:01.828Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.742Z,GR86-025-47,0,VBOX_Long_Minutes,-86.6211166381836,2025-09-05T19:05:01.915Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.742Z,GR86-025-47,0,VBOX_Lat_Min,33.53019332885742,2025-09-05T19:05:02.045Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.742Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62116241455078,2025-09-05T19:05:02.130Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.743Z,GR86-025-47,0,VBOX_Lat_Min,33.53014373779297,2025-09-05T19:05:02.305Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.743Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62120819091797,2025-09-05T19:05:02.348Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.743Z,GR86-025-47,0,VBOX_Lat_Min,33.530128479003906,2025-09-05T19:05:02.478Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.744Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62125396728516,2025-09-05T19:05:02.565Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.744Z,GR86-025-47,0,VBOX_Lat_Min,33.53007507324219,2025-09-05T19:05:02.694Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.744Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62129974365234,2025-09-05T19:05:02.779Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.744Z,GR86-025-47,0,VBOX_Lat_Min,33.53003692626953,2025-09-05T19:05:02.908Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.745Z,GR86-025-47,0,VBOX_Long_Minutes,-86.6213607788086,2025-09-05T19:05:02.995Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.765Z,GR86-025-47,0,VBOX_Lat_Min,33.529998779296875,2025-09-05T19:05:03.125Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.765Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62139892578125,2025-09-05T19:05:03.210Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.765Z,GR86-025-47,0,VBOX_Lat_Min,33.52995681762695,2025-09-05T19:05:03.341Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.766Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62142944335938,2025-09-05T19:05:03.427Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.812Z,GR86-025-47,0,VBOX_Lat_Min,33.52991485595703,2025-09-05T19:05:03.556Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.812Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62146759033203,2025-09-05T19:05:03.642Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.812Z,GR86-025-47,0,VBOX_Lat_Min,33.52987289428711,2025-09-05T19:05:03.771Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.813Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62149810791016,2025-09-05T19:05:03.858Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.813Z,GR86-025-47,0,VBOX_Lat_Min,33.52983093261719,2025-09-05T19:05:03.988Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.814Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62152862548828,2025-09-05T19:05:04.074Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.814Z,GR86-025-47,0,VBOX_Lat_Min,33.52976608276367,2025-09-05T19:05:04.204Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.815Z,GR86-025-47,0,VBOX_Long_Minutes,-86.6215591430664,2025-09-05T19:05:04.289Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.993Z,GR86-025-47,0,VBOX_Lat_Min,33.529727935791016,2025-09-05T19:05:04.418Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.993Z,GR86-025-47,0,VBOX_Long_Minutes,-86.6216049194336,2025-09-05T19:05:04.505Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.998Z,GR86-025-47,0,VBOX_Lat_Min,33.52968978881836,2025-09-05T19:05:04.634Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.998Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62163543701172,2025-09-05T19:05:04.719Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.998Z,GR86-025-47,0,VBOX_Lat_Min,33.5296516418457,2025-09-05T19:05:04.848Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.999Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62166595458984,2025-09-05T19:05:04.935Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.999Z,GR86-025-47,0,VBOX_Lat_Min,33.52961730957031,2025-09-05T19:05:05.065Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.999Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62169647216797,2025-09-05T19:05:05.150Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.000Z,GR86-025-47,0,VBOX_Lat_Min,33.52958297729492,2025-09-05T19:05:05.281Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.000Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62173461914062,2025-09-05T19:05:05.368Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.048Z,GR86-025-47,0,VBOX_Lat_Min,33.529537200927734,2025-09-05T19:05:05.498Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.143Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62176513671875,2025-09-05T19:05:05.585Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.146Z,GR86-025-47,0,VBOX_Lat_Min,33.529502868652344,2025-09-05T19:05:05.714Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.316Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62183380126953,2025-09-05T19:05:05.800Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.316Z,GR86-025-47,0,VBOX_Lat_Min,33.52947235107422,2025-09-05T19:05:05.929Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.316Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62187957763672,2025-09-05T19:05:06.015Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.317Z,GR86-025-47,0,VBOX_Lat_Min,33.52944564819336,2025-09-05T19:05:06.145Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.317Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62193298339844,2025-09-05T19:05:06.230Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.338Z,GR86-025-47,0,VBOX_Lat_Min,33.5294189453125,2025-09-05T19:05:06.359Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.338Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62198638916016,2025-09-05T19:05:06.445Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.338Z,GR86-025-47,0,VBOX_Lat_Min,33.529396057128906,2025-09-05T19:05:06.575Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.338Z,GR86-025-47,0,VBOX_Long_Minutes,-86.6220474243164,2025-09-05T19:05:06.660Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.339Z,GR86-025-47,0,VBOX_Lat_Min,33.52937698364258,2025-09-05T19:05:06.790Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.339Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62210845947266,2025-09-05T19:05:06.875Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.339Z,GR86-025-47,0,VBOX_Lat_Min,33.52935791015625,2025-09-05T19:05:07.005Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.340Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62216186523438,2025-09-05T19:05:07.090Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.340Z,GR86-025-47,0,VBOX_Lat_Min,33.529354095458984,2025-09-05T19:05:07.178Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.340Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62226104736328,2025-09-05T19:05:07.308Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.341Z,GR86-025-47,0,VBOX_Lat_Min,33.52934265136719,2025-09-05T19:05:07.438Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.341Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62232208251953,2025-09-05T19:05:07.525Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.341Z,GR86-025-47,0,VBOX_Lat_Min,33.52933883666992,2025-09-05T19:05:07.656Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.342Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62238311767578,2025-09-05T19:05:07.741Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.342Z,GR86-025-47,0,VBOX_Lat_Min,33.52933883666992,2025-09-05T19:05:07.870Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.427Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62245178222656,2025-09-05T19:05:07.956Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.376Z,GR86-025-47,0,VBOX_Lat_Min,33.52934265136719,2025-09-05T19:05:08.086Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.376Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62251281738281,2025-09-05T19:05:08.171Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.377Z,GR86-025-47,0,VBOX_Lat_Min,33.52934646606445,2025-09-05T19:05:08.301Z,GR86-025-47,47
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.377Z,GR86-025-47,0,VBOX_Long_Minutes,-86.62257385253906,2025-09-05T19:05:08.388Z,GR86-025-47,47
