expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.645Z,GR86-065-5,0,VBOX_Lat_Min,33.53108215332031,2025-09-05T00:37:04.024Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.778Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61885833740234,2025-09-05T00:37:04.110Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.778Z,GR86-065-5,0,VBOX_Lat_Min,33.53105926513672,2025-09-05T00:37:04.241Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.778Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61893463134766,2025-09-05T00:37:04.327Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.778Z,GR86-065-5,0,VBOX_Lat_Min,33.53103256225586,2025-09-05T00:37:04.456Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.778Z,GR86-065-5,0,VBOX_Long_Minutes,-86.6189956665039,2025-09-05T00:37:04.542Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.779Z,GR86-065-5,0,VBOX_Lat_Min,33.531005859375,2025-09-05T00:37:04.714Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.779Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61907958984375,2025-09-05T00:37:04.758Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.779Z,GR86-065-5,0,VBOX_Lat_Min,33.53097915649414,2025-09-05T00:37:04.930Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.779Z,GR86-065-5,0,VBOX_Long_Minutes,-86.619140625,2025-09-05T00:37:04.973Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.779Z,GR86-065-5,0,VBOX_Lat_Min,33.53096008300781,2025-09-05T00:37:05.145Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.779Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61920928955078,2025-09-05T00:37:05.188Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.779Z,GR86-065-5,0,VBOX_Lat_Min,33.53093338012695,2025-09-05T00:37:05.318Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.779Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61927795410156,2025-09-05T00:37:05.404Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.780Z,GR86-065-5,0,VBOX_Lat_Min,33.53091049194336,2025-09-05T00:37:05.533Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.780Z,GR86-065-5,0,VBOX_Long_Minutes,-86.6193618774414,2025-09-05T00:37:05.621Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.780Z,GR86-065-5,0,VBOX_Lat_Min,33.5308837890625,2025-09-05T00:37:05.750Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.780Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61943054199219,2025-09-05T00:37:05.836Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.780Z,GR86-065-5,0,VBOX_Lat_Min,33.530853271484375,2025-09-05T00:37:05.966Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.780Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61949920654297,2025-09-05T00:37:06.053Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.780Z,GR86-065-5,0,VBOX_Lat_Min,33.530826568603516,2025-09-05T00:37:06.183Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.780Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61958312988281,2025-09-05T00:37:06.269Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.781Z,GR86-065-5,0,VBOX_Lat_Min,33.53079605102539,2025-09-05T00:37:06.398Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.781Z,GR86-065-5,0,VBOX_Long_Minutes,-86.61967468261719,2025-09-05T00:37:06.484Z,GR86-065-5,5
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.781Z,GR86-065-5,0,VBOX_Lat_Min,33.53076934814453,2025-09-05T00:37:06.657Z,GR86-065-5,5
