expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.050Z,GR86-033-46,0,VBOX_Lat_Min,33.53098678588867,2025-09-05T04:28:23.490Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.050Z,GR86-033-46,0,VBOX_Long_Minutes,-86.61915588378906,2025-09-05T04:28:23.576Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.050Z,GR86-033-46,0,VBOX_Lat_Min,33.53096389770508,2025-09-05T04:28:23.706Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.051Z,GR86-033-46,0,VBOX_Long_Minutes,-86.61922454833984,2025-09-05T04:28:23.792Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.051Z,GR86-033-46,0,VBOX_Lat_Min,33.53092956542969,2025-09-05T04:28:23.921Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.051Z,GR86-033-46,0,VBOX_Long_Minutes,-86.6192855834961,2025-09-05T04:28:24.009Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.051Z,GR86-033-46,0,VBOX_Lat_Min,33.530906677246094,2025-09-05T04:28:24.138Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.051Z,GR86-033-46,0,VBOX_Long_Minutes,-86.6193618774414,2025-09-05T04:28:24.224Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.051Z,GR86-033-46,0,VBOX_Lat_Min,33.5308837890625,2025-09-05T04:28:24.355Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.053Z,GR86-033-46,0,VBOX_Long_Minutes,-86.61946105957031,2025-09-05T04:28:24.442Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.155Z,GR86-033-46,0,VBOX_Lat_Min,33.53085708618164,2025-09-05T04:28:24.572Z,GR86-033-46,46
,2,I_R06_2025-09-07,R2,kafka:gr-raw,2025-09-07T15:05:02.155Z,GR86-033-46,0,VBOX_Long_Minutes,-86.61953735351562,2025-09-05T04:28:24.658Z,GR86-033-46,46
