expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.645Z,GR86-010-16,0,VBOX_Lat_Min,33.53038787841797,2025-09-05T01:40:35.941Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.688Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62081146240234,2025-09-05T01:40:36.027Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.689Z,GR86-010-16,0,VBOX_Lat_Min,33.53036880493164,2025-09-05T01:40:36.156Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.689Z,GR86-010-16,0,VBOX_Long_Minutes,-86.6208724975586,2025-09-05T01:40:36.243Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.690Z,GR86-010-16,0,VBOX_Lat_Min,33.53034591674805,2025-09-05T01:40:36.373Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.690Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62092590332031,2025-09-05T01:40:36.460Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.691Z,GR86-010-16,0,VBOX_Lat_Min,33.53031921386719,2025-09-05T01:40:36.589Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.691Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62098693847656,2025-09-05T01:40:36.676Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.692Z,GR86-010-16,0,VBOX_Lat_Min,33.530296325683594,2025-09-05T01:40:36.805Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.692Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62103271484375,2025-09-05T01:40:36.893Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.693Z,GR86-010-16,0,VBOX_Lat_Min,33.530269622802734,2025-09-05T01:40:37.022Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.694Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62109375,2025-09-05T01:40:37.108Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.726Z,GR86-010-16,0,VBOX_Lat_Min,33.53023910522461,2025-09-05T01:40:37.238Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.726Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62113952636719,2025-09-05T01:40:37.326Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.727Z,GR86-010-16,0,VBOX_Lat_Min,33.53021240234375,2025-09-05T01:40:37.456Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.727Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62117767333984,2025-09-05T01:40:37.542Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.727Z,GR86-010-16,0,VBOX_Lat_Min,33.53017807006836,2025-09-05T01:40:37.671Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.727Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62123107910156,2025-09-05T01:40:37.757Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.728Z,GR86-010-16,0,VBOX_Lat_Min,33.5301513671875,2025-09-05T01:40:37.886Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.728Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62127685546875,2025-09-05T01:40:37.973Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.728Z,GR86-010-16,0,VBOX_Lat_Min,33.53011703491211,2025-09-05T01:40:38.102Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.728Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62132263183594,2025-09-05T01:40:38.188Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.729Z,GR86-010-16,0,VBOX_Lat_Min,33.53007888793945,2025-09-05T01:40:38.317Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.729Z,GR86-010-16,0,VBOX_Long_Minutes,-86.6213607788086,2025-09-05T01:40:38.403Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.729Z,GR86-010-16,0,VBOX_Lat_Min,33.5300407409668,2025-09-05T01:40:38.532Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.775Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62139892578125,2025-09-05T01:40:38.619Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.776Z,GR86-010-16,0,VBOX_Lat_Min,33.52999496459961,2025-09-05T01:40:38.750Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.776Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62144470214844,2025-09-05T01:40:38.836Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.776Z,GR86-010-16,0,VBOX_Lat_Min,33.52995300292969,2025-09-05T01:40:38.965Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.776Z,GR86-010-16,0,VBOX_Long_Minutes,-86.6214828491211,2025-09-05T01:40:39.053Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.777Z,GR86-010-16,0,VBOX_Lat_Min,33.529911041259766,2025-09-05T01:40:39.182Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.777Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62152099609375,2025-09-05T01:40:39.268Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.777Z,GR86-010-16,0,VBOX_Lat_Min,33.52986145019531,2025-09-05T01:40:39.398Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.821Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62155151367188,2025-09-05T01:40:39.485Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.821Z,GR86-010-16,0,VBOX_Lat_Min,33.52981948852539,2025-09-05T01:40:39.615Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.822Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62158203125,2025-09-05T01:40:39.701Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:03.824Z,GR86-010-16,0,VBOX_Lat_Min,33.5297737121582,2025-09-05T01:40:39.830Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.988Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62162017822266,2025-09-05T01:40:39.916Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.988Z,GR86-010-16,0,VBOX_Lat_Min,33.52973556518555,2025-09-05T01:40:40.045Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.989Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62165069580078,2025-09-05T01:40:40.133Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.989Z,GR86-010-16,0,VBOX_Lat_Min,33.52969741821289,2025-09-05T01:40:40.262Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.989Z,GR86-010-16,0,VBOX_Long_Minutes,-86.6216812133789,2025-09-05T01:40:40.349Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.990Z,GR86-010-16,0,VBOX_Lat_Min,33.5296516418457,2025-09-05T01:40:40.479Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.990Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62171173095703,2025-09-05T01:40:40.565Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.991Z,GR86-010-16,0,VBOX_Lat_Min,33.52961730957031,2025-09-05T01:40:40.695Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:04.991Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62174987792969,2025-09-05T01:40:40.781Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.087Z,GR86-010-16,0,VBOX_Lat_Min,33.529579162597656,2025-09-05T01:40:40.911Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.087Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62179565429688,2025-09-05T01:40:41.041Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.264Z,GR86-010-16,0,VBOX_Lat_Min,33.52954864501953,2025-09-05T01:40:41.127Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:05.264Z,GR86-010-16,0,VBOX_Long_Minutes,-86.621826171875,2025-09-05T01:40:41.213Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.322Z,GR86-010-16,0,VBOX_Lat_Min,33.529518127441406,2025-09-05T01:40:41.343Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.323Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62187194824219,2025-09-05T01:40:41.429Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.323Z,GR86-010-16,0,VBOX_Lat_Min,33.529483795166016,2025-09-05T01:40:41.560Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.323Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62191772460938,2025-09-05T01:40:41.646Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.342Z,GR86-010-16,0,VBOX_Lat_Min,33.529457092285156,2025-09-05T01:40:41.776Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.342Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62196350097656,2025-09-05T01:40:41.862Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.345Z,GR86-010-16,0,VBOX_Lat_Min,33.5294303894043,2025-09-05T01:40:41.993Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.345Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62202453613281,2025-09-05T01:40:42.079Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.345Z,GR86-010-16,0,VBOX_Lat_Min,33.52941131591797,2025-09-05T01:40:42.209Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.346Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62207794189453,2025-09-05T01:40:42.296Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.346Z,GR86-010-16,0,VBOX_Lat_Min,33.529396057128906,2025-09-05T01:40:42.426Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.351Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62214660644531,2025-09-05T01:40:42.512Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.351Z,GR86-010-16,0,VBOX_Lat_Min,33.52937698364258,2025-09-05T01:40:42.641Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.351Z,GR86-010-16,0,VBOX_Long_Minutes,-86.6222152709961,2025-09-05T01:40:42.770Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.352Z,GR86-010-16,0,VBOX_Lat_Min,33.52936935424805,2025-09-05T01:40:42.856Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.352Z,GR86-010-16,0,VBOX_Long_Minutes,-86.6222915649414,2025-09-05T01:40:43.028Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.352Z,GR86-010-16,0,VBOX_Lat_Min,33.529361724853516,2025-09-05T01:40:43.071Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.352Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62232971191406,2025-09-05T01:40:43.158Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.353Z,GR86-010-16,0,VBOX_Lat_Min,33.52935791015625,2025-09-05T01:40:43.287Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:07.427Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62239074707031,2025-09-05T01:40:43.373Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.361Z,GR86-010-16,0,VBOX_Lat_Min,33.529354095458984,2025-09-05T01:40:43.545Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.361Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62246704101562,2025-09-05T01:40:43.588Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.363Z,GR86-010-16,0,VBOX_Lat_Min,33.52935791015625,2025-09-05T01:40:43.717Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.364Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62252807617188,2025-09-05T01:40:43.803Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.364Z,GR86-010-16,0,VBOX_Lat_Min,33.529361724853516,2025-09-05T01:40:43.933Z,GR86-010-16,16
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:10.364Z,GR86-010-16,0,VBOX_Long_Minutes,-86.62258911132812,2025-09-05T01:40:44.019Z,GR86-010-16,16
