expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.541Z,GR86-033-46,0,VBOX_Lat_Min,33.53048324584961,2025-09-05T00:09:19.358Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.542Z,GR86-033-46,0,VBOX_Long_Minutes,-86.62047576904297,2025-09-05T00:09:19.445Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.542Z,GR86-033-46,0,VBOX_Lat_Min,33.530460357666016,2025-09-05T00:09:19.575Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.542Z,GR86-033-46,0,VBOX_Long_Minutes,-86.62053680419922,2025-09-05T00:09:19.662Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.542Z,GR86-033-46,0,VBOX_Lat_Min,33.53043746948242,2025-09-05T00:09:19.791Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.542Z,GR86-033-46,0,VBOX_Long_Minutes,-86.62059020996094,2025-09-05T00:09:19.879Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.543Z,GR86-033-46,0,VBOX_Lat_Min,33.530418395996094,2025-09-05T00:09:20.008Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.543Z,GR86-033-46,0,VBOX_Long_Minutes,-86.62065124511719,2025-09-05T00:09:20.095Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.543Z,GR86-033-46,0,VBOX_Lat_Min,33.5303840637207,2025-09-05T00:09:20.225Z,GR86-033-46,46
,1,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:01.543Z,GR86-033-46,0,VBOX_Long_Minutes,-86.62074279785156,2025-09-05T00:09:20.354Z,GR86-033-46,46
